w1,w2,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,result
apricot,terrier,82561.0,2.34295362960440432978,4272.11412561570771519,4.2219892429931473802005,24483.457823599998,0.6948027079743458,225.7464113778296,0.4850594684308219,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.007305072642206739,-4.8677550845147407E-4,0.0,0.0,-0.01471765885144651,-9.740251484898488E-4,82561.00,2.342953629604404329780,4210.150565873950425310,4.21788092090285247943750,False
ax,hammer,1676824.0,1.654560237444940852677,29088.4513832101791976026,11.88348728758296671566194,241785.93921897112,0.238575665069792,487.52846190223516,0.4889393110797997,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.03895059149115472,-0.006909932202378395,0.0,0.0,-0.08105845786137068,-0.013916023181467457,1676824.00,1.6545602374449408526770,26907.38060618395465096660,11.720386122605045410223900,False
ax,photon,1676824.0,1.654560237444940852677,29088.4513832101791976026,11.88348728758296671566194,241785.93921897112,0.238575665069792,487.52846190223516,0.4889393110797997,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.03895059149115472,-0.006909932202378395,0.0,0.0,-0.08105845786137068,-0.013916023181467457,1676824.00,1.6545602374449408526770,26907.38060618395465096660,11.720386122605045410223900,False
ax,siev,1676824.0,1.654560237444940852677,29088.4513832101791976026,11.88348728758296671566194,241785.93921897112,0.238575665069792,487.52846190223516,0.4889393110797997,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.03895059149115472,-0.006909932202378395,0.0,0.0,-0.08105845786137068,-0.013916023181467457,1676824.00,1.6545602374449408526770,26907.38060618395465096660,11.720386122605045410223900,False
bag,colour,3727257.0,1.6705901388641128997158,38641.029271738462018813126,16.1374334414062653468258093,430606.4197605512,0.19300167350508904,540.7189433933819,0.7007352210685891,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.05451689883565965,-0.010075363844945798,0.0,0.0,-0.1153207260257182,-0.020355819982578294,3727257.00,1.67059013886411289971580,34645.6659237653559602628740,15.81549605085978563999365070,False
bag,kei,3727257.0,1.6705901388641128997158,38641.029271738462018813126,16.1374334414062653468258093,430606.4197605512,0.19300167350508904,540.7189433933819,0.7007352210685891,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.05451689883565965,-0.010075363844945798,0.0,0.0,-0.1153207260257182,-0.020355819982578294,3727257.00,1.67059013886411289971580,34645.6659237653559602628740,15.81549605085978563999365070,False
bag,paper,3727257.0,1.6705901388641128997158,38641.029271738462018813126,16.1374334414062653468258093,430606.4197605512,0.19300167350508904,540.7189433933819,0.7007352210685891,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.05451689883565965,-0.010075363844945798,0.0,0.0,-0.1153207260257182,-0.020355819982578294,3727257.00,1.67059013886411289971580,34645.6659237653559602628740,15.81549605085978563999365070,False
banana,fruit,268873.0,2.09326025520253480208,10052.622657366212628572,8.5595916560071754180140,76531.76967116336,0.5958237224003935,327.6617595959514,0.698769826126893,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.008742359349443061,-7.694454144125764E-4,0.0,0.0,-0.017638924515538664,-0.0015400758331127894,268873.00,2.093260255202534802080,9878.3786814678941043320,8.54642950646486681325400,True
banana,lemon,268873.0,2.09326025520253480208,10052.622657366212628572,8.5595916560071754180140,76531.76967116336,0.5958237224003935,327.6617595959514,0.698769826126893,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.008742359349443061,-7.694454144125764E-4,0.0,0.0,-0.017638924515538664,-0.0015400758331127894,268873.00,2.093260255202534802080,9878.3786814678941043320,8.54642950646486681325400,False
battleship,caravel,471864.0,2.100113492222444763726,6775.8083612977196717549,5.46621188567135753236322,152918.28339345168,0.6805896405788179,251.47810868667946,0.9929018105809437,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.023382524035019968,-0.0019634036290132792,0.0,0.0,-0.04788471353518648,-0.003934532333087813,471864.00,2.1001134922224447637260,6466.17731299713025065090,5.444789186569951166634320,False
battleship,jaunt,471864.0,2.100113492222444763726,6775.8083612977196717549,5.46621188567135753236322,152918.28339345168,0.6805896405788179,251.47810868667946,0.9929018105809437,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.023382524035019968,-0.0019634036290132792,0.0,0.0,-0.04788471353518648,-0.003934532333087813,471864.00,2.1001134922224447637260,6466.17731299713025065090,5.444789186569951166634320,False
battleship,lack,471864.0,2.100113492222444763726,6775.8083612977196717549,5.46621188567135753236322,152918.28339345168,0.6805896405788179,251.47810868667946,0.9929018105809437,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.023382524035019968,-0.0019634036290132792,0.0,0.0,-0.04788471353518648,-0.003934532333087813,471864.00,2.1001134922224447637260,6466.17731299713025065090,5.444789186569951166634320,False
battleship,metal,471864.0,2.100113492222444763726,6775.8083612977196717549,5.46621188567135753236322,152918.28339345168,0.6805896405788179,251.47810868667946,0.9929018105809437,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.023382524035019968,-0.0019634036290132792,0.0,0.0,-0.04788471353518648,-0.003934532333087813,471864.00,2.1001134922224447637260,6466.17731299713025065090,5.444789186569951166634320,False
battleship,mo,471864.0,2.100113492222444763726,6775.8083612977196717549,5.46621188567135753236322,152918.28339345168,0.6805896405788179,251.47810868667946,0.9929018105809437,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.023382524035019968,-0.0019634036290132792,0.0,0.0,-0.04788471353518648,-0.003934532333087813,471864.00,2.1001134922224447637260,6466.17731299713025065090,5.444789186569951166634320,False
battleship,prow,471864.0,2.100113492222444763726,6775.8083612977196717549,5.46621188567135753236322,152918.28339345168,0.6805896405788179,251.47810868667946,0.9929018105809437,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.023382524035019968,-0.0019634036290132792,0.0,0.0,-0.04788471353518648,-0.003934532333087813,471864.00,2.1001134922224447637260,6466.17731299713025065090,5.444789186569951166634320,False
battleship,refund,471864.0,2.100113492222444763726,6775.8083612977196717549,5.46621188567135753236322,152918.28339345168,0.6805896405788179,251.47810868667946,0.9929018105809437,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.023382524035019968,-0.0019634036290132792,0.0,0.0,-0.04788471353518648,-0.003934532333087813,471864.00,2.1001134922224447637260,6466.17731299713025065090,5.444789186569951166634320,False
battleship,seizur,471864.0,2.100113492222444763726,6775.8083612977196717549,5.46621188567135753236322,152918.28339345168,0.6805896405788179,251.47810868667946,0.9929018105809437,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.023382524035019968,-0.0019634036290132792,0.0,0.0,-0.04788471353518648,-0.003934532333087813,471864.00,2.1001134922224447637260,6466.17731299713025065090,5.444789186569951166634320,False
battleship,starboard,471864.0,2.100113492222444763726,6775.8083612977196717549,5.46621188567135753236322,152918.28339345168,0.6805896405788179,251.47810868667946,0.9929018105809437,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.023382524035019968,-0.0019634036290132792,0.0,0.0,-0.04788471353518648,-0.003934532333087813,471864.00,2.1001134922224447637260,6466.17731299713025065090,5.444789186569951166634320,False
battleship,topsid,471864.0,2.100113492222444763726,6775.8083612977196717549,5.46621188567135753236322,152918.28339345168,0.6805896405788179,251.47810868667946,0.9929018105809437,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.023382524035019968,-0.0019634036290132792,0.0,0.0,-0.04788471353518648,-0.003934532333087813,471864.00,2.1001134922224447637260,6466.17731299713025065090,5.444789186569951166634320,False
battleship,watercraft,471864.0,2.100113492222444763726,6775.8083612977196717549,5.46621188567135753236322,152918.28339345168,0.6805896405788179,251.47810868667946,0.9929018105809437,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.023382524035019968,-0.0019634036290132792,0.0,0.0,-0.04788471353518648,-0.003934532333087813,471864.00,2.1001134922224447637260,6466.17731299713025065090,5.444789186569951166634320,True
birch,bark,2151117.0,1.683378500098211286167,39249.8776384180878269144,13.36423033992487448897030,330202.80846625153,0.2584035682132285,558.0395010501583,0.43010456127708996,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.03358750196188811,-0.006699749204610339,0.0,0.0,-0.06950965975724278,-0.013489877203283667,2151117.00,1.6833785000982112861670,36698.94636325867484073940,13.186348122986042690587900,False
blous,arm,14728171.0,1.7217455173236940934237,95602.03978645566173206563,22.860404856936642892434798,2318725.797731806,0.2710625608670312,764.9217514907918,0.5047294159834467,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.08056922478551427,-0.02617679884701819,0.0,0.0,-0.17525892532087364,-0.05376088558174734,14728171.00,1.72174551732369409342370,81345.512658288494372653070,21.6941102765606564423285420,False
bowl,aim,16764907.0,1.6112015892023426698201,46156.3560497412078960238,9.391241865445235568365375,3610508.380128344,0.3469901049788802,472.05037677298225,0.3219108296906234,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.2390808383270458,-0.08196060848329258,0.0,0.0,-0.6284000991679682,-0.17855575532087825,16764907.00,1.61120158920234266982010,28344.60405236085355058680,7.9684323996095873924888150,False
cannon,artifact,404501.0,1.470084134396976264437,12675.243015535378625412,4.13976978745471405014983,49199.76275349303,0.17880744581596927,313.8560856582166,0.2404717841671273,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.01586374178798698,-0.0032002232578740085,0.0,0.0,-0.03223891337325251,-0.006420995133713624,404501.00,1.4700841343969762644370,12279.3694863856320240080,4.113357936163386629907970,True
cannon,bazooka,4287.0,1.8478448275862069025,476.881071640869631177,0.6647609092077307150529,1481.0189060238224,0.6383702181137166,78.4357288852033,0.20936512138543756,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.0017175138045157552,-3.7620047232091145E-5,0.0,0.0,-0.0034409374666309243,-7.524292510657869E-5,4287.00,1.84784482758620690250,475.2457806284469468230,0.66471089441568466876710,False
car,armi,12608460.0,1.5807299401117277505496,67953.02443213203387553734,20.486192500789064929267826,1829028.103715741,0.22930631376466679,663.2722582702892,0.5524529005270331,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.068070379405243,-0.01855890749111896,0.0,0.0,-0.14608480705184698,-0.037819707433843816,12608460.00,1.58072994011172775054960,59291.445112977536236402260,19.7396449056108952981969540,False
car,artefact,61672.0,1.48732666103943084755,4662.345568320919939163,1.7564980722030318424857,7939.278304732742,0.19146939116683329,204.39301332967935,0.17504562413491154,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.005729097334971033,-9.83802233241896E-4,0.0,0.0,-0.011524218036784235,-0.0019695421064065384,61672.00,1.487326661039430847550,4609.2278219199028855430,1.75304537552150098402390,True
castl,avoid,33698656.0,1.5469554358532559259294,89834.360179026147227083533,21.7006021650203507134251409,2889996.4975930336,0.1326668871170534,684.328715468665,0.4404435376971461,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.16193018525016079,-0.05329643379870334,0.0,0.0,-0.3864360281213477,-0.11259371085409214,33698656.00,1.54695543585325592592940,64795.1714734027397235846330,19.50451629675463157823702290,False
castl,battlement,84529.0,1.67982909379968202872,6044.37340137383361337,4.3123007094545124623546,17210.363186173614,0.3420183463071068,255.21793171787962,0.4487127174913383,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.006264397849806847,-5.132101375223901E-4,0.0,0.0,-0.012607775823372474,-0.0010269473148174463,84529.00,1.679829093799682028720,5969.116123426000449550,4.30787674699661976924540,False
cat,badminton,9469.0,1.7981390049373338161,1003.2824452590452712,1.736068645478358236038,2486.8158355616124,0.4722399991571614,119.28643017665524,0.3668002219125687,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.0022689560387655437,-6.809838312236475E-5,0.0,0.0,-0.004548231815574741,-1.3620604165593778E-4,9469.00,1.79813900493733381610,998.73994446812997220,1.7358322146434227952780,False
cathedr,adm,61055.0,1.20774236939449687562,3570.71875751086547216,4.2594888703701964091755,12403.344347392764,0.2453532796746536,203.52333453153727,0.6745223605485586,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.010073706707033421,-5.991989859380474E-4,0.0,0.0,-0.020352437904287746,-0.0011991164812556845,61055.00,1.207742369394496875620,3499.495492797372111300,4.25438736436394167354750,False
cauliflow,accumul,7906956.0,1.5663526482243975528900,40545.9011973662972657055,8.829409539999062946282835,1254191.9313294915,0.2484529891173823,472.1432910145913,0.25295765211545457,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.14488913133761386,-0.04386781268145299,0.0,0.0,-0.33887800201687956,-0.09176097879202112,7906956.00,1.56635264822439755289000,30283.49195093812896826450,8.0873100536789312279735650,False
cherri,banana,268873.0,2.09326025520253480208,10052.622657366212628572,8.5595916560071754180140,76531.76967116336,0.5958237224003935,327.6617595959514,0.698769826126893,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.008742359349443061,-7.694454144125764E-4,0.0,0.0,-0.017638924515538664,-0.0015400758331127894,268873.00,2.093260255202534802080,9878.3786814678941043320,8.54642950646486681325400,False
clarinet,barrel,1538245.0,1.416233639490605390540,20651.028061474238238558,7.18528731501327639291302,358286.0097115153,0.32986728350315175,392.99506247839423,0.3271522052308006,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.04012553491236998,-0.00920083102761992,0.0,0.0,-0.08360579715745808,-0.01857254490264193,1538245.00,1.4162336394906053905400,19057.6943346432191413460,7.054271540079716804128120,False
couch,advantag,14779832.0,1.5067970777999370699010,33022.3538021895339234242,9.205097589527868472854181,3500315.9310585093,0.3568556000024579,401.02436871796573,0.4756111186932335,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.2821611977931423,-0.07238259283768674,0.0,0.0,-0.7861408353120278,-0.1560613077736721,14779832.00,1.50679707779993706990100,18488.10191746202969538020,7.9624649035741246583552210,False
crow,bannist,57737.0,1.84286626236833706555,4307.76230997838766246,3.5620383105523168645591,9488.72441374498,0.3028638497843913,217.3472266767398,0.45286312771358345,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.004635700002693725,-3.692308580652584E-4,0.0,0.0,-0.009314579602073877,-7.387344796963375E-4,57737.00,1.842866262368337065550,4268.007613321844013660,3.55940885250563457747910,False
dagger,artifact,404501.0,1.470084134396976264437,12675.243015535378625412,4.13976978745471405014983,49199.76275349303,0.17880744581596927,313.8560856582166,0.2404717841671273,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.01586374178798698,-0.0032002232578740085,0.0,0.0,-0.03223891337325251,-0.006420995133713624,404501.00,1.4700841343969762644370,12279.3694863856320240080,4.113357936163386629907970,True
deer,anim,13560998.0,1.5605524593578500099084,88968.5550471211617976072,23.07794015664906597079634,1438141.548496531,0.16549632485831559,736.4989618508077,0.5004885846093539,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.09252083143555387,-0.02840004144891754,0.0,0.0,-0.2039073394531223,-0.05846035953165264,13560998.00,1.56055245935785000990840,73899.83608500578842491860,21.803310770051501146869100,True
desk,artefact,61672.0,1.48732666103943084755,4662.345568320919939163,1.7564980722030318424857,7939.278304732742,0.19146939116683329,204.39301332967935,0.17504562413491154,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.005729097334971033,-9.83802233241896E-4,0.0,0.0,-0.011524218036784235,-0.0019695421064065384,61672.00,1.487326661039430847550,4609.2278219199028855430,1.75304537552150098402390,True
dishwash,artefact,61672.0,1.48732666103943084755,4662.345568320919939163,1.7564980722030318424857,7939.278304732742,0.19146939116683329,204.39301332967935,0.17504562413491154,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.005729097334971033,-9.83802233241896E-4,0.0,0.0,-0.011524218036784235,-0.0019695421064065384,61672.00,1.487326661039430847550,4609.2278219199028855430,1.75304537552150098402390,True
donkei,anim,13560998.0,1.5605524593578500099084,88968.5550471211617976072,23.07794015664906597079634,1438141.548496531,0.16549632485831559,736.4989618508077,0.5004885846093539,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.09252083143555387,-0.02840004144891754,0.0,0.0,-0.2039073394531223,-0.05846035953165264,13560998.00,1.56055245935785000990840,73899.83608500578842491860,21.803310770051501146869100,True
dresser,apostol,80579.0,1.78655521805644858148,4424.91073986628857560787,4.141047537934018965984155,22823.558245812594,0.5060319323728486,217.0143674457242,0.7412952472661305,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.015895938574242836,-8.764374432966751E-4,0.0,0.0,-0.03230540183161729,-0.001754412519416355,80579.00,1.786555218056448581480,4286.435711772096512992130,4.1337951559597005834536450,False
dresser,ban,1659067.0,1.532492328610725720223,25493.5612232938774589634,7.75803792964683658322170,217977.0922620081,0.20134703523389944,439.27549936434116,0.27691659983177946,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.0513034995405373,-0.010378979335204177,0.0,0.0,-0.10815576850065435,-0.020975664660461454,1659067.00,1.5324923286107257202230,23005.39504278077803222460,7.598651170815977827485080,False
eagl,anim,13560998.0,1.5605524593578500099084,88968.5550471211617976072,23.07794015664906597079634,1438141.548496531,0.16549632485831559,736.4989618508077,0.5004885846093539,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.09252083143555387,-0.02840004144891754,0.0,0.0,-0.2039073394531223,-0.05846035953165264,13560998.00,1.56055245935785000990840,73899.83608500578842491860,21.803310770051501146869100,True
ferri,artefact,61672.0,1.48732666103943084755,4662.345568320919939163,1.7564980722030318424857,7939.278304732742,0.19146939116683329,204.39301332967935,0.17504562413491154,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.005729097334971033,-9.83802233241896E-4,0.0,0.0,-0.011524218036784235,-0.0019695421064065384,61672.00,1.487326661039430847550,4609.2278219199028855430,1.75304537552150098402390,True
